"","post_num","id","age","sex","mani_check","forum","att1_mean","att2_mean","value","button","post_att","emo","ego","post","headline","post_att_r","att1_mean_c","post_att_r_c","conf","echo","z_scores"
"51","p10",63,69,"1","unbal","unbal",1.83333333333333,1.33333333333333,5,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.34535325267084,-0.935532840588682,0.409820412082161,"friendly",-1.34535325267084
"52","p10",120,24,"2","unbal","unbal",5.5,5.83333333333333,5,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,0.50138797443551,-0.935532840588682,1.43692081502419,"hostile",0.501387974435508
"53","p10",164,28,"2","unbal","unbal",5.5,5.16666666666667,4,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,0.50138797443551,-0.935532840588682,1.43692081502419,"hostile",0.501387974435508
"54","p10",136,25,"2","unbal","unbal",7,6.83333333333333,5,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.25687302188811,-0.935532840588682,2.19240586247679,"hostile",1.25687302188811
"55","p10",171,23,"2","bal","bal",4.33333333333333,4.66666666666667,1,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.0862115069165117,-0.935532840588682,0.84932133367217,"balanced",-0.086211506916513
"56","p10",116,24,"2","unbal","unbal",2.5,1.66666666666667,6,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.00958212046969,-0.935532840588682,0.0740492798810057,"friendly",-1.00958212046969
"57","p10",111,28,"2","bal","bal",5.83333333333333,5.5,5,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,0.669273540536087,-0.935532840588682,1.60480638112477,"balanced",0.669273540536086
"58","p10",53,68,"1","unbal","unbal",4.83333333333333,4.33333333333333,4,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,0.165616842234355,-0.935532840588682,1.10114968282304,"friendly",0.165616842234353
"59","p10",110,19,"2","unbal","unbal",3.16666666666667,3.33333333333333,3,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.673810988268533,-0.935532840588682,0.261721852320149,"friendly",-0.673810988268534
"60","p10",68,24,"2","bal","bal",7.33333333333333,6.83333333333333,4,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.42475858798869,-0.935532840588682,2.36029142857737,"balanced",1.42475858798868
"61","p10",3,51,"2","unbal","unbal",1.66666666666667,1.66666666666667,1,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.42929603572113,-0.935532840588682,0.493763195132449,"friendly",-1.42929603572113
"62","p10",71,25,"3","unbal","unbal",3.5,3.66666666666667,4,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.505925422167955,-0.935532840588682,0.429607418420727,"friendly",-0.505925422167957
"63","p10",56,25,"2","bal","bal",3.5,3.16666666666667,4,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.505925422167955,-0.935532840588682,0.429607418420727,"balanced",-0.505925422167957
"64","p10",78,34,"2","unbal","unbal",3.33333333333333,3.16666666666667,1,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.589868205218244,-0.935532840588682,0.345664635370438,"friendly",-0.589868205218245
"65","p10",45,20,"2","bal","bal",4.33333333333333,4.66666666666667,2,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.0862115069165117,-0.935532840588682,0.84932133367217,"balanced",-0.086211506916513
"66","p10",162,22,"2","unbal","unbal",2.83333333333333,1.83333333333333,4,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.84169655436911,-0.935532840588682,0.093836286219572,"friendly",-0.841696554369112
"67","p10",23,24,"2","bal","bal",7.66666666666667,8.33333333333333,1,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.59264415408926,-0.935532840588682,2.52817699467795,"balanced",1.59264415408926
"68","p10",52,23,"2","bal","bal",3.5,3.5,5,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.505925422167955,-0.935532840588682,0.429607418420727,"balanced",-0.505925422167957
"69","p10",18,23,"2","unbal","unbal",2.5,2.66666666666667,3,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.00958212046969,-0.935532840588682,0.0740492798810057,"friendly",-1.00958212046969
"70","p10",82,25,"1","bal","bal",1,1,5,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.76506716792229,-0.935532840588682,0.829534327333604,"balanced",-1.76506716792229
"71","p10",129,25,"2","unbal","unbal",1,1,6,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.76506716792229,-0.935532840588682,0.829534327333604,"friendly",-1.76506716792229
"72","p10",126,23,"2","unbal","unbal",2.16666666666667,1.33333333333333,2,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.17746768657027,-0.935532840588682,0.241934845981583,"friendly",-1.17746768657027
"73","p10",15,26,"2","bal","bal",7.83333333333333,7.83333333333333,4,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.67658693713955,-0.935532840588682,2.61211977772823,"balanced",1.67658693713955
"74","p10",178,29,"2","bal","bal",3.16666666666667,3,1,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.673810988268533,-0.935532840588682,0.261721852320149,"balanced",-0.673810988268534
"75","p10",72,19,"2","unbal","unbal",3.66666666666667,4,4,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-0.421982639117667,-0.935532840588682,0.513550201471016,"friendly",-0.421982639117668
"76","p10",124,30,"2","unbal","unbal",7.66666666666667,6.83333333333333,1,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.59264415408926,-0.935532840588682,2.52817699467795,"hostile",1.59264415408926
"77","p10",47,27,"2","unbal","unbal",1,1,1,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.76506716792229,-0.935532840588682,0.829534327333604,"friendly",-1.76506716792229
"78","p10",8,25,"2","bal","bal",1.5,1.5,2,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.51323881877142,-0.935532840588682,0.577705978182738,"balanced",-1.51323881877142
"79","p10",150,24,"2","unbal","unbal",8.33333333333333,8,2,"dislike",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,1.92841528629042,-0.935532840588682,2.8639481268791,"hostile",1.92841528629042
"80","p10",92,23,"2","unbal","unbal",1,1,1,"like",6.513761468,4.361111111,1," E: Meiner Meinung nach ist Alternativmedizin auch ohne Chemie und OPs eine dreiste Art, Geld zu machen. Da die Wirkung der Therapie oft erst spät eintritt und manchmal ganz ausbleibt, können sich über die Zeit enorme Kosten anstauen. Alternativmediziner betrügen ihre Patienten, indem sie egoistisch sehr teure Verfahren anbieten. ","Alternativmedizin ist Geldabzocke",1.486238532,-1.76506716792229,-0.935532840588682,0.829534327333604,"friendly",-1.76506716792229
